metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1765206395.8574,elite,144.54281972167,1765206395.8574,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021303,1767602650.4799,80,http,141.101.113.217:80,False,434.76033210754,15856,0,100.0,141.101.113.217
True,1766696441.2274,elite,120.68082905881,1742407319.28,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083870,1767602650.3304,80,http,170.114.45.80:80,False,504.83274459839,110708,4053,96.468312405782,170.114.45.80
True,1766788619.9169,elite,138.87354526449,1758993596.662,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767462170,1767602650.2853,80,http,108.162.193.21:80,False,387.10069656372,61565,97,99.842690798223,108.162.193.21
True,1767458564.719,elite,146.16138861411,1764742456.3197,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767162029,1767602650.1614,80,http,45.67.215.151:80,False,75.868368148804,18898,2,99.989417989418,45.67.215.151
True,1767458739.1794,elite,141.84324942252,1761067100.5245,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767116445,1767602649.721,80,http,108.162.192.53:80,False,67.120552062988,45470,98,99.784936797753,108.162.192.53
True,1767602649.7085,transparent,7325.5032039627,1750609346.7159,AS23969 TOT Public Company Limited,TOT-NET,Phuket,Asia,AS,Thailand,TH,,False,TOT Public Company Limited,7.95,98.3564,False,TOT Public Company Limited,True,Phuket,success,Asia/Bangkok,83000,1767176029,1767602649.7085,8080,http,1.0.171.213:8080,False,16286.323308945,6351,94716,6.2839502508237,1.0.171.213
True,1767584811.9585,elite,143.6715111407,1765205704.2618,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767020570,1767602649.2744,80,http,141.101.113.37:80,False,370.33104896545,15809,3,99.98102706805,141.101.113.37
True,1766190349.3499,elite,123.76404548139,1753335838.3923,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767249286,1767602648.9106,80,http,216.205.52.179:80,False,192.43288040161,95688,209,99.782057832883,216.205.52.179
True,1767299181.2925,elite,120.44045511009,1742448006.9372,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083056,1767602648.8438,80,http,69.84.182.104:80,False,319.94485855103,114827,3447,97.085580939175,69.84.182.104
True,1766869608.4774,elite,142.33822308485,1761068500.7214,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767117874,1767602648.6141,80,http,170.114.45.214:80,False,44.92974281311,43948,100,99.772974936433,170.114.45.214
True,1767458759.3312,elite,144.25626709818,1764742583.7725,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767161962,1767602648.5661,80,http,108.162.193.177:80,False,162.68181800842,19311,6,99.968939276285,108.162.193.177
True,1766417166.1016,elite,119.27770969124,1720480194.4587,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083496,1767602648.528,80,http,185.238.228.149:80,False,202.59857177734,112616,5838,95.07150455029,185.238.228.149
True,1767584722.7962,elite,119.82795001428,1742446197.641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083703,1767602648.4687,80,http,170.114.45.52:80,False,41.663885116577,111125,3461,96.979561202939,170.114.45.52
True,1766145277.197,elite,120.8897269674,1742485323.0149,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083240,1767602648.3055,80,http,216.205.52.194:80,False,330.7740688324,111724,984,99.126947510381,216.205.52.194
True,1764741350.2942,elite,145.00763889278,1764741350.2942,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767160743,1767602648.234,80,http,108.162.193.139:80,False,79.236745834351,19326,0,100.0,108.162.193.139
True,1766843744.0006,elite,130.65224623657,1756298927.7579,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767187770,1767602648.0204,80,http,108.162.192.82:80,False,25.997877120972,77768,133,99.829270484333,108.162.192.82
True,1766779408.7338,elite,142.09399422902,1761066814.3294,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767115508,1767602647.8044,80,http,8.35.211.127:80,False,175.69756507874,45445,97,99.787009793158,8.35.211.127
True,1766981139.3586,elite,146.79366017065,1764739385.9431,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159310,1767602647.5452,80,http,108.162.193.202:80,False,40.296792984009,19307,2,99.989642135792,108.162.193.202
True,1766836153.8992,elite,120.63403268904,1750625369.1898,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083283,1767602647.5335,80,http,69.84.182.10:80,False,36.811590194702,114686,199,99.826783305044,69.84.182.10
True,1765223975.8735,elite,119.76914235629,1742396339.7914,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767084051,1767602647.4591,80,http,45.67.215.222:80,False,84.060430526733,112015,1089,99.037169330881,45.67.215.222
True,1765417065.7766,elite,120.02160680247,1742522058.2879,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083722,1767602647.3254,80,http,170.114.45.231:80,False,406.05473518372,110937,3240,97.162300638482,170.114.45.231
True,1767299015.0096,elite,119.59859426077,1720552100.9444,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083573,1767602646.7739,80,http,69.84.182.55:80,False,36.140203475952,114967,4064,96.585763372567,69.84.182.55
True,1766783893.3597,elite,119.90403620342,1720503214.3486,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767083852,1767602646.7352,80,http,141.101.113.103:80,False,28.67317199707,112023,2151,98.116033422671,141.101.113.103
True,1766981021.8137,elite,139.81729874842,1758995455.7228,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767463936,1767602646.4895,80,http,108.162.192.31:80,False,25.375843048096,61556,100,99.837809783314,108.162.192.31
True,1766230606.6194,elite,144.57228893674,1764739845.9538,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159233,1767602646.2469,80,http,108.162.193.214:80,False,266.43514633179,19287,4,99.979264942201,108.162.193.214
True,1767602645.6949,transparent,5431.9428430799,1758912022.3923,AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV,TOTAL PLAY TELECOMUNICACIONES SA DE CV,Benito Juarez,North America,,Mexico,MX,,False,Total Play Telecomunicaciones SA De CV,19.3692,-99.1616,False,Total Play Telecomunicaciones SA De CV,True,Mexico City,success,America/Mexico_City,03300,1767381624,1767602645.6949,8080,http,187.188.15.249:8080,False,8746.7443943024,8693,53341,14.013283038334,187.188.15.249
True,1766839946.3328,elite,119.79983346139,1743204141.4093,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767390698,1767602645.4916,80,http,69.84.182.220:80,False,89.041471481323,115271,1493,98.721352471652,69.84.182.220
True,1766869604.4323,elite,120.42201011904,1727841720.4811,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767083898,1767602645.4292,80,http,141.101.113.143:80,False,52.145719528198,112094,3518,96.957063280628,141.101.113.143
True,1766156195.1079,elite,143.53422552977,1761067138.29,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767116247,1767602645.2407,80,http,8.35.211.146:80,False,64.715147018433,45441,102,99.776035834267,8.35.211.146
True,1767458673.3171,elite,130.4225377394,1756297611.1382,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767186438,1767602644.8958,80,http,216.205.52.78:80,False,42.100191116333,75705,187,99.753597217098,216.205.52.78
True,1766145510.1768,elite,142.41286607472,1761070214.3144,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767119100,1767602644.2611,80,http,45.67.215.102:80,False,283.27202796936,44443,104,99.766538711922,45.67.215.102
True,1767298825.3478,elite,120.19698662375,1742341383.1199,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083488,1767602643.6077,80,http,170.114.45.241:80,False,132.15041160583,111000,3462,96.975415421712,170.114.45.241
True,1765223601.9444,elite,123.93774805563,1753335371.2629,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767248618,1767602643.0011,80,http,216.205.52.131:80,False,104.4704914093,95685,207,99.784132148667,216.205.52.131
True,1767584737.5793,elite,146.05002957007,1764741550.4607,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767161160,1767602642.9116,80,http,8.35.211.12:80,False,92.780351638794,19263,5,99.974050238738,8.35.211.12
True,1766784002.7711,elite,120.27942402372,1742689056.9912,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083461,1767602642.481,80,http,216.205.52.187:80,False,129.08053398132,111635,997,99.11481639321,216.205.52.187
True,1766542119.1601,elite,144.58693907115,1765206768.7918,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021381,1767602642.3983,80,http,141.101.113.204:80,False,42.654275894165,15814,3,99.981033065689,141.101.113.204
True,1766679900.5532,elite,120.27880848005,1750618708.2691,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083891,1767602642.3608,80,http,69.84.182.3:80,False,137.8128528595,114711,205,99.821608827317,69.84.182.3
True,1766779579.7196,elite,142.9085205509,1761067969.2003,"AS36062 DoubleVerify, Inc.",DOUBLE-VERIFY,Wilmington,North America,,United States,US,Mid-town Brandywine,False,"DoubleVerify, Inc.",39.749,-75.5461,False,"DoubleVerify, Inc.",True,Delaware,success,America/New_York,19801,1767116949,1767602642.3509,80,http,74.80.226.196:80,False,102.30708122253,45474,97,99.787145333655,74.80.226.196
True,1766981384.0096,elite,130.18282660101,1756297024.4319,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767185597,1767602642.3458,80,http,69.84.182.187:80,False,27.855157852173,78073,192,99.754679614131,69.84.182.187
True,1766783850.1754,elite,119.49677109591,1720456941.5146,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767083064,1767602642.1733,80,http,108.162.192.194:80,False,221.48466110229,114848,2506,97.86458067045,108.162.192.194
True,1766843584.7716,elite,145.49118750904,1765207577.9501,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022467,1767602641.5874,80,http,141.101.113.22:80,False,58.409452438354,15823,5,99.968410411928,141.101.113.22
True,1767602641.503,transparent,5971.1288908565,1763131651.9665,AS29256 STE PDN Internal AS,INT-PDN-STE-AS,Damascus,Asia,AS,Syria,SY,Al Mazzeh,False,sy-samaweb,33.5014,36.2468,False,,False,Damascus Governorate,success,Asia/Damascus,,1767370236,1767602641.503,8080,http,185.225.40.236:8080,False,11951.293945312,3059,27330,10.066142354141,185.225.40.236
True,1766190298.0985,elite,144.99296223313,1764742303.3973,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767162470,1767602641.4957,80,http,8.35.211.38:80,False,590.23332595825,19288,3,99.984448706651,8.35.211.38
True,1766145203.6951,elite,120.3386064796,1743007937.2125,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083299,1767602640.9197,80,http,69.84.182.236:80,False,157.34815597534,114839,3558,96.994856288588,69.84.182.236
True,1767067790.5187,elite,141.37188575265,1761069142.7175,AS397273 Render,RENDER,San Francisco,North America,,United States,US,South of Market,False,Render,37.7775,-122.397,False,Render,True,California,success,America/Los_Angeles,94107,1767118399,1767602640.7067,80,http,216.24.57.161:80,False,1711.0917568207,44340,98,99.779468022863,216.24.57.161
True,1766788771.3721,elite,120.24537263235,1742341455.4184,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083071,1767602640.632,80,http,69.84.182.177:80,False,1488.272190094,114651,1082,99.065089473184,69.84.182.177
True,1766696514.7276,elite,120.60470620533,1742335412.3797,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083590,1767602640.3477,80,http,102.177.176.180:80,False,236.65642738342,108953,4567,95.976920366455,102.177.176.180
True,1767299156.5703,elite,120.46280274908,1742440281.8997,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083219,1767602640.0112,80,http,45.67.215.157:80,False,1584.0575695038,112128,3451,97.014163472603,45.67.215.157
True,1766433286.7016,elite,120.30344634242,1742446734.7856,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083897,1767602638.6126,80,http,45.67.215.19:80,False,89.635848999023,112127,4162,96.420985647826,45.67.215.19
True,1766963991.8356,elite,119.96147533107,1742491318.6167,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083343,1767602638.6035,80,http,69.84.182.251:80,False,96.991777420044,115052,3564,96.995346327646,69.84.182.251
True,1766844763.419,elite,119.88962723913,1720479788.8917,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083466,1767602638.5253,80,http,185.238.228.7:80,False,76.634168624878,112077,4779,95.910351201479,185.238.228.7
True,1766927072.4454,elite,119.25481575663,1720478673.5142,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767082761,1767602638.2613,80,http,185.238.228.111:80,False,155.76148033142,112545,5715,95.167427701674,185.238.228.111
True,1766957978.208,elite,131.06760498806,1756297459.219,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767185716,1767602637.926,80,http,216.205.52.235:80,False,522.02153205872,75536,214,99.717491749175,216.205.52.235
True,1766964059.6622,elite,120.29517275296,1720478452.0645,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083241,1767602637.1467,80,http,185.238.228.197:80,False,30.798673629761,112132,4769,95.920479722158,185.238.228.197
True,1766958104.3759,elite,119.70348897292,1720503812.8153,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767082698,1767602637.054,80,http,141.101.113.2:80,False,90.106248855591,112471,4558,96.105238872416,141.101.113.2
True,1767062287.3122,elite,119.87890187953,1742406452.4739,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083889,1767602636.8237,80,http,170.114.45.27:80,False,102.39124298096,111094,3469,96.971971753533,170.114.45.27
True,1767062106.3587,elite,119.80052773928,1742355007.1783,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083269,1767602636.7107,80,http,216.205.52.26:80,False,34.457445144653,111929,3625,96.862938539557,216.205.52.26
True,1766981143.6614,elite,141.87361609479,1761068675.6907,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767117748,1767602636.4435,80,http,108.162.193.218:80,False,146.73066139221,45497,99,99.78287569085,108.162.193.218
True,1766912094.0132,elite,119.5778518167,1742789458.9004,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767083772,1767602636.3191,80,http,216.205.52.236:80,False,143.68534088135,112685,4803,95.911922919788,216.205.52.236
True,1766542110.8256,elite,120.60784278878,1742336252.1465,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083114,1767602635.9326,80,http,102.177.176.232:80,False,74.536800384521,108959,4549,95.992352961906,102.177.176.232
True,1767584715.6853,elite,120.5425844754,1742334895.0008,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083389,1767602635.8658,80,http,102.177.176.146:80,False,122.03598022461,108818,4560,95.978055707456,102.177.176.146
True,1766564619.1426,elite,143.0780896819,1761067517.0888,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767116352,1767602635.8074,80,http,102.177.176.11:80,False,47.47748374939,42953,595,98.63369155874,102.177.176.11
True,1766679894.6587,elite,142.42985770095,1761068449.2764,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767117488,1767602635.7413,80,http,141.101.113.195:80,False,115.15498161316,44194,102,99.76973090121,141.101.113.195
True,1767458820.449,elite,119.84600503817,1742356749.2158,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767083755,1767602635.5287,80,http,45.67.215.123:80,False,42.345523834229,112223,1075,99.051174778019,45.67.215.123
True,1766839838.9545,elite,142.41767720425,1761069342.4243,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767118498,1767602635.5198,80,http,108.162.193.32:80,False,74.527502059937,45496,100,99.78068251601,108.162.193.32
True,1767458790.733,elite,142.91260778544,1761067701.1779,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767116834,1767602635.4544,80,http,108.162.193.18:80,False,57.302474975586,45477,99,99.782780410743,108.162.193.18
True,1767584761.7214,elite,120.123826519,1742332995.9248,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767082950,1767602635.1544,80,http,102.177.176.205:80,False,83.255290985107,108654,2167,98.044594436073,102.177.176.205
True,1766836245.6901,elite,144.77984120553,1765206298.5838,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021050,1767602635.1276,80,http,141.101.113.52:80,False,344.41828727722,15834,7,99.955810870526,141.101.113.52
True,1766958041.8621,elite,145.20973369559,1765207804.4832,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767022376,1767602635.1167,80,http,8.35.211.204:80,False,154.27112579346,16219,5,99.969181459566,8.35.211.204
True,1766378662.2829,elite,119.76722278782,1720481472.2887,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083742,1767602634.5679,80,http,185.238.228.253:80,False,78.115940093994,112529,5779,95.115292287926,185.238.228.253
True,1766963999.2462,elite,146.08264583232,1765206205.437,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021147,1767602634.5629,80,http,141.101.113.224:80,False,53.174018859863,15771,5,99.968306288032,141.101.113.224
